alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity,quality
9.0,0.051,0.29,0.99911,6.0,36.0,3.14,19.3,0.5,174.0,0.28,5
8.7,0.051,0.66,0.9976,7.4,77.0,3.05,10.8,0.46000000834465027,194.0,0.41,5
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,14.7,0.38999998569488525,149.0,0.15,7
11.4,0.037,0.38,0.99046,6.7,20.0,3.09,1.7,0.5299999713897705,84.0,0.15,6
11.6,0.053,0.27,0.99164,7.6,23.0,3.22,1.2,0.3799999952316284,193.0,0.4,5
13.5,0.036,0.28,0.98936,7.1,35.0,3.19,2.4,0.4399999976158142,115.0,0.36,7
9.4,0.046,0.44,0.99584,6.8,52.0,3.2,8.2,0.5099999904632568,183.0,0.26,5
10.7,0.032,0.23,0.99571,8.8,12.0,3.13,10.3,0.4000000059604645,97.0,0.24,6
9.0,0.035,0.32,0.99666,6.7,18.0,2.88,12.5,0.36000001430511475,156.0,0.16,6
9.3,0.074,0.24,0.99922,6.1,32.0,3.19,19.95,0.4399999976158142,174.0,0.28,6
9.2,0.045,0.31,0.9986,7.4,39.0,3.1,14.5,0.5,193.0,0.19,6
10.0,0.047,0.4,0.99232,5.9,23.0,3.2,1.3,0.44999998807907104,92.0,0.2,6
9.0,0.055,0.28,0.9986,7.2,55.0,3.12,14.4,0.3799999952316284,205.0,0.25,7
11.8,0.033,0.38,0.991,5.8,23.0,3.42,4.75,0.41999998688697815,94.0,0.32,7
9.1,0.07,0.2,0.9971,7.2,21.0,3.03,9.9,0.5400000214576721,174.0,0.6,5
12.6,0.029,0.28,0.9906,7.6,7.0,3.0,4.2,0.4099999964237213,112.0,0.38,6
9.5,0.064,0.19,0.99297,6.5,36.0,3.05,1.1,0.5,191.0,0.22,6
11.5,0.027,0.24,0.991,5.6,37.0,3.3,4.4,0.3100000023841858,150.0,0.21,7
12.5,0.03,0.34,0.9914,6.2,36.0,3.32,6.6,0.44999998807907104,91.0,0.21,7
9.8,0.024,0.32,0.99208,6.9,20.0,3.05,1.2,0.5400000214576721,166.0,0.31,6
9.3,0.054,0.3,0.9982,6.7,51.0,3.19,15.6,0.49000000953674316,196.0,0.34,5
9.4,0.07,0.28,0.9966,7.0,45.0,3.34,7.5,0.550000011920929,185.0,0.21,5
11.5,0.029,0.29,0.99112,6.6,43.0,2.93,5.35,0.4300000071525574,106.0,0.21,7
11.5,0.044,0.29,0.99153,7.8,41.0,3.24,3.15,0.3499999940395355,117.0,0.29,5
9.0,0.054,0.29,0.9998,7.8,23.0,3.16,16.85,0.3799999952316284,135.0,0.3,6
12.4,0.028,0.34,0.9903,7.6,42.0,3.01,3.2,0.33000001311302185,162.0,0.37,6
9.4,0.046,0.44,0.99584,6.8,52.0,3.2,8.2,0.5099999904632568,183.0,0.26,5
11.2,0.046,0.45,0.9943,7.2,57.0,3.13,4.4,0.6200000047683716,166.0,0.18,6
9.1,0.066,0.42,1.0,7.4,53.0,2.96,19.8,0.4399999976158142,195.0,0.28,5
9.5,0.05,0.32,0.994,8.2,17.0,3.14,1.5,0.5799999833106995,101.0,0.17,5
12.0,0.04,0.35,0.98961,6.8,29.0,2.91,1.8,0.5699999928474426,84.0,0.17,7
10.3,0.046,0.24,0.99319,6.1,17.0,3.66,1.4,0.5699999928474426,77.0,0.16,6
10.4,0.054,0.34,0.99338,6.6,22.0,3.26,3.0,0.4699999988079071,141.0,0.25,6
9.1,0.07,0.41,1.00118,6.1,67.0,3.39,19.35,0.5299999713897705,207.0,0.36,5
10.9,0.046,0.28,0.99665,7.2,6.0,3.17,15.2,0.38999998569488525,41.0,0.27,6
10.2,0.042,0.28,0.99532,6.1,61.0,3.14,9.8,0.41999998688697815,125.0,0.27,6
10.7,0.036,0.46,0.99126,7.6,63.0,3.02,0.9,0.4099999964237213,147.0,0.17,6
12.9,0.038,0.29,0.989,6.5,73.0,3.12,1.95,0.25,166.0,0.115,7
12.0,0.019,0.3,0.98931,7.1,4.0,3.2,0.9,0.36000001430511475,28.0,0.2,6
11.0,0.048,0.32,0.99178,8.4,59.0,3.1,1.3,0.550000011920929,113.0,0.23,6
10.2,0.039,0.04,0.9985,5.0,38.0,3.37,18.6,0.5699999928474426,128.0,0.44,6
13.0,0.036,0.27,0.99408,6.0,31.0,3.19,15.5,0.4399999976158142,134.0,0.28,7
12.1,0.033,0.32,0.99192,6.6,59.0,3.19,6.0,0.7099999785423279,128.0,0.15,8
9.4,0.058,0.49,0.99656,6.2,68.0,3.19,11.2,0.6000000238418579,215.0,0.3,6
8.8,0.043,0.33,0.9994,7.0,47.0,3.34,14.6,0.6700000166893005,168.0,0.28,6
9.6,0.051,0.49,0.9928,6.1,18.0,3.3,1.5,0.46000000834465027,87.0,0.22,5
12.5,0.034,0.27,0.9916,6.4,18.0,3.36,4.9,0.7099999785423279,122.0,0.32,6
10.0,0.037,0.4,0.9926,8.1,73.0,3.06,0.9,0.3400000035762787,180.0,0.19,6
11.3,0.046,0.29,0.99123,7.5,35.0,3.15,1.5,0.44999998807907104,107.0,0.21,6
10.8,0.045,0.37,0.99519,6.3,58.0,3.2,11.8,0.3499999940395355,130.0,0.2,5
8.7,0.046,0.31,1.0,6.8,40.0,3.3,18.3,0.4099999964237213,142.0,0.24,5
9.1,0.067,0.34,0.9986,7.1,35.0,3.07,14.4,0.5299999713897705,189.0,0.26,7
12.2,0.06,0.3,0.99142,6.6,29.0,3.23,4.6,0.49000000953674316,154.0,0.23,8
10.0,0.046,0.45,0.99224,5.5,22.0,3.22,1.7,0.47999998927116394,113.0,0.24,5
9.3,0.049,0.33,0.9927,5.7,28.0,3.13,1.1,0.41999998688697815,150.0,0.245,5
12.2,0.035,0.42,0.99021,6.7,43.0,3.18,3.5,0.3799999952316284,105.0,0.28,6
11.733334,0.036,0.41,0.99018,6.0,42.0,3.04,1.3,0.6399999856948853,118.0,0.24,6
9.5,0.046,0.54,0.9966,7.0,59.0,3.05,10.7,0.6100000143051147,234.0,0.29,5
9.9,0.172,0.74,0.9932,6.3,24.0,3.27,1.4,0.38999998569488525,108.0,0.24,6
10.5,0.06,0.31,0.9963,7.3,34.0,3.72,1.7,0.6899999976158142,110.0,0.205,6
11.2,0.042,0.0,0.99135,6.0,7.0,3.37,1.4,0.3799999952316284,55.0,0.395,4
13.6,0.035,0.26,0.98872,6.0,38.0,3.18,3.5,0.4699999988079071,111.0,0.38,7
10.4,0.043,0.3,0.99524,6.8,53.0,3.03,11.8,0.5799999833106995,133.0,0.25,6
11.9,0.034,0.36,0.99085,7.3,30.0,3.25,2.1,0.4000000059604645,177.0,0.25,8
9.8,0.034,0.49,0.992,6.0,26.0,3.21,1.0,0.41999998688697815,106.0,0.17,6
8.7,0.051,0.66,0.9976,7.4,77.0,3.05,10.8,0.46000000834465027,194.0,0.41,5
11.3,0.027,0.39,0.991,6.0,20.0,3.38,3.2,0.38999998569488525,125.0,0.36,7
12.0,0.04,0.3,0.98985,7.0,14.0,3.2,1.4,0.33000001311302185,63.0,0.22,6
12.8,0.022,0.3,0.98869,5.5,20.0,3.34,1.1,0.3799999952316284,110.0,0.29,7
9.3,0.138,0.31,0.9951,6.6,41.0,3.2,4.8,0.3799999952316284,168.0,0.26,5
9.3,0.032,0.38,0.9983,7.0,60.0,3.18,14.9,0.6100000143051147,181.0,0.3,7
9.2,0.065,0.49,0.9937,6.2,17.0,3.22,1.6,0.5199999809265137,143.0,0.2,6
10.4,0.037,0.26,0.9928,6.2,36.0,3.21,4.8,0.4099999964237213,148.0,0.31,6
10.0,0.028,0.18,0.99228,6.2,20.0,3.41,1.5,0.5,111.0,0.27,5
9.0,0.051,0.29,0.99911,6.0,36.0,3.14,19.3,0.5,174.0,0.28,5
10.2,0.119,0.24,0.99578,7.15,56.0,3.15,9.6,0.4399999976158142,178.0,0.17,6
9.8,0.05,0.25,0.9984,7.6,45.0,3.34,13.9,0.5,199.0,0.27,6
11.0,0.047,0.26,0.99158,6.2,42.0,3.48,1.1,0.6000000238418579,119.0,0.2,7
9.8,0.04,0.28,0.99558,8.1,70.0,3.14,7.5,0.550000011920929,230.0,0.34,6
11.3,0.03,0.35,0.99146,6.6,33.0,3.22,2.6,0.7200000286102295,78.0,0.17,6
10.5,0.024,0.3,0.99456,8.4,17.0,2.99,8.9,0.3400000035762787,118.0,0.22,6
9.2,0.041,0.28,0.99652,7.6,29.0,3.2,7.1,0.41999998688697815,110.0,0.18,6
11.5,0.022,0.32,0.9899,5.9,17.0,3.35,1.4,0.3499999940395355,47.0,0.29,6
9.6,0.047,0.3,0.99705,6.8,69.0,3.16,13.0,0.5,160.0,0.27,6
10.8,0.036,0.25,0.99362,6.6,21.0,3.06,8.0,0.3799999952316284,124.0,0.3,6
8.5,0.059,0.35,0.9971,6.1,83.0,3.37,9.1,0.5,249.0,0.43,5
9.2,0.053,0.26,0.9965,6.9,32.0,3.25,8.3,0.5099999904632568,180.0,0.32,6
10.4,0.047,0.32,0.99498,6.8,17.0,3.42,7.2,0.4399999976158142,109.0,0.18,6
12.2,0.058,0.27,0.99198,6.4,27.0,3.22,5.0,0.49000000953674316,151.0,0.3,6
9.5,0.047,0.27,0.9928,5.7,21.0,3.27,1.3,0.46000000834465027,100.0,0.1,5
13.4,0.02,0.36,0.99146,6.7,20.0,3.19,8.55,0.2199999988079071,86.0,0.21,7
10.5,0.043,0.32,0.99236,7.6,23.0,3.06,1.2,0.6800000071525574,72.0,0.27,5
9.4,0.056,0.28,0.99594,6.9,29.0,3.17,9.4,0.4300000071525574,183.0,0.43,5
11.9,0.037,0.3,0.99057,5.9,19.0,3.47,1.5,0.41999998688697815,78.0,0.48,7
10.1,0.054,0.49,0.9948,6.4,42.0,3.27,7.5,0.5199999809265137,151.0,0.22,6
9.0,0.056,0.43,0.9956,6.2,48.0,3.1,7.8,0.5099999904632568,244.0,0.27,6
10.7,0.05,0.35,0.99244,7.3,8.0,3.24,1.4,0.41999998688697815,163.0,0.32,5
8.7,0.041,0.78,0.99838,7.5,53.0,2.98,12.1,0.4399999976158142,161.0,0.28,5
10.5,0.04,0.27,0.99691,6.2,48.0,3.23,16.8,0.3799999952316284,129.0,0.24,6
8.8,0.079,0.32,0.99662,6.7,37.0,3.02,10.3,0.44999998807907104,122.0,0.24,5
10.4,0.029,0.52,0.9918,7.0,5.0,3.07,1.7,0.4300000071525574,61.0,0.31,5
11.4,0.034,0.25,0.99082,6.6,23.0,3.05,2.35,0.4099999964237213,87.0,0.425,6
11.7,0.028,0.25,0.9909,6.7,24.0,3.14,2.5,0.36000001430511475,84.0,0.37,6
12.4,0.027,0.73,0.99,6.6,21.0,3.12,2.2,0.47999998927116394,92.0,0.29,6
10.6,0.036,0.3,0.99368,6.0,47.0,3.18,8.7,0.38999998569488525,127.0,0.21,5
11.8,0.052,0.42,0.9922,7.7,10.0,3.3,1.9,0.49000000953674316,87.0,0.22,6
11.3,0.046,0.34,0.992,7.2,25.0,3.25,1.1,0.4000000059604645,80.0,0.21,6
9.5,0.118,0.2,0.9946,6.4,61.0,3.24,5.7,0.4300000071525574,172.0,0.36,6
12.0,0.039,0.38,0.98972,6.1,37.0,3.2,1.5,0.4300000071525574,122.0,0.21,6
9.9,0.056,0.29,0.99512,6.9,30.0,3.19,9.9,0.33000001311302185,91.0,0.14,6
11.8,0.039,0.35,0.99056,6.3,43.0,3.34,2.3,0.4399999976158142,109.0,0.24,6
10.5,0.048,0.22,0.99256,6.3,41.0,3.16,3.3,0.5,161.0,0.25,6
10.1,0.042,0.18,0.9927,6.6,20.0,3.22,1.2,0.44999998807907104,84.0,0.38,4
12.3,0.043,0.32,0.9897,5.7,28.0,3.31,1.4,0.5,93.0,0.33,6
8.8,0.044,0.32,0.99975,8.7,35.0,3.12,13.4,0.4699999988079071,169.0,0.23,7
10.2,0.03,0.24,0.99636,7.0,42.0,3.47,9.0,0.46000000834465027,219.0,0.24,6
12.7,0.026,0.36,0.9927,8.0,50.0,3.07,8.8,0.25,151.0,0.45,8
8.8,0.041,0.2,0.99494,6.5,9.0,2.94,6.6,0.5099999904632568,126.0,0.315,5
10.0,0.061,0.49,0.9942,8.0,10.0,3.23,1.8,0.47999998927116394,145.0,0.18,5
8.7,0.044,0.62,0.9975,7.1,52.0,3.12,11.8,0.46000000834465027,152.0,0.44,6
9.2,0.067,0.26,0.99838,7.5,47.0,3.04,14.95,0.49000000953674316,178.0,0.29,4
8.9,0.035,0.49,0.99732,6.6,57.0,3.08,11.4,0.5400000214576721,137.0,0.285,6
10.7,0.046,0.31,0.9926,6.7,30.0,3.33,2.1,0.6399999856948853,96.0,0.23,8
9.1,0.049,0.53,0.99792,7.9,63.0,2.94,12.9,0.44999998807907104,139.0,0.36,5
11.8,0.037,0.27,0.9916,6.5,13.0,3.17,4.9,0.4099999964237213,101.0,0.19,6
9.4,0.044,0.16,0.99512,5.9,48.0,3.21,7.9,0.36000001430511475,197.0,0.29,5
10.5,0.04,0.27,0.99295,6.6,19.0,3.36,1.5,0.6200000047683716,114.0,0.26,6
8.9,0.052,0.24,0.9961,6.8,54.0,3.13,7.8,0.4699999988079071,214.0,0.26,5
9.3,0.211,0.42,0.9988,8.0,37.0,2.99,12.6,0.5600000023841858,213.0,0.55,5
9.2,0.051,0.74,1.0005,8.5,51.0,2.99,17.85,0.699999988079071,243.0,0.56,5
9.4,0.174,0.3,0.99519,6.0,46.0,3.18,7.3,0.49000000953674316,159.0,0.32,5
11.1,0.05,0.41,0.99133,7.5,26.0,3.19,1.2,0.5199999809265137,131.0,0.2,5
10.033334,0.054,0.52,0.99788,7.4,36.0,3.04,15.7,0.6200000047683716,139.0,0.27,6
8.6,0.057,0.39,0.9999,7.3,45.0,3.21,17.95,0.36000001430511475,149.0,0.24,5
9.4,0.123,0.24,0.9953,6.8,35.0,3.07,6.6,0.47999998927116394,116.0,0.3,5
11.8,0.029,0.36,0.99206,6.6,30.0,3.2,5.5,0.4699999988079071,105.0,0.22,6
9.7,0.064,0.39,0.9958,7.3,28.0,3.29,6.7,0.30000001192092896,188.0,0.27,5
10.1,0.041,0.3,0.995,6.6,64.0,3.07,9.9,0.5,174.0,0.21,6
11.2,0.056,0.49,0.9965,7.9,32.0,3.29,8.2,0.6000000238418579,164.0,0.42,7
11.9,0.04,0.28,0.99043,7.4,45.0,3.02,1.8,0.4000000059604645,121.0,0.27,5
11.7,0.023,0.34,0.98958,6.4,56.0,3.18,1.4,0.699999988079071,115.0,0.22,6
9.3,0.117,0.21,0.9938,6.7,40.0,3.11,1.65,0.5699999928474426,240.0,0.61,5
12.6,0.043,0.33,0.99084,7.3,28.0,3.34,2.3,0.4399999976158142,125.0,0.3,7
9.4,0.063,0.35,0.99537,6.6,31.0,3.1,6.0,0.4699999988079071,150.0,0.35,6
10.1,0.051,0.28,0.9928,6.3,46.0,3.23,1.5,0.41999998688697815,142.0,0.21,6
9.0,0.04,0.3,0.9955,7.8,43.0,3.43,1.8,0.4099999964237213,179.0,0.13,5
10.0,0.034,0.32,0.99512,6.7,17.0,3.29,7.9,0.3100000023841858,81.0,0.15,6
8.7,0.085,0.25,1.00044,7.2,19.0,3.1,18.8,0.5099999904632568,111.0,0.23,5
12.6,0.034,0.33,0.9899,6.9,48.0,3.25,1.8,0.4099999964237213,136.0,0.21,7
9.6,0.045,0.39,0.9972,7.5,59.0,3.16,10.2,0.6299999952316284,209.0,0.28,6
9.6,0.098,0.24,0.99412,6.8,36.0,3.15,4.6,0.49000000953674316,127.0,0.27,6
10.9,0.037,0.3,0.99414,7.1,29.0,3.07,9.9,0.41999998688697815,124.0,0.39,6
9.5,0.05,0.29,0.9962,7.4,21.0,3.13,10.1,0.3499999940395355,105.0,0.24,5
12.6,0.027,0.31,0.99035,6.6,39.0,3.24,3.9,0.6000000238418579,96.0,0.29,8
12.0,0.039,0.3,0.9911,7.2,43.0,3.3,2.0,0.4099999964237213,188.0,0.2,6
11.3,0.031,0.25,0.99241,5.0,24.0,3.39,7.8,0.4000000059604645,116.0,0.35,6
12.1,0.036,0.04,0.9894,5.2,43.0,3.36,1.4,0.33000001311302185,119.0,0.44,8
10.8,0.021,0.31,0.99215,7.1,40.0,3.17,3.8,0.38999998569488525,142.0,0.21,7
10.7,0.042,0.26,0.9944,7.6,32.0,3.14,6.5,0.4699999988079071,160.0,0.29,5
8.9,0.081,0.58,0.9962,6.3,34.0,2.95,10.0,0.46000000834465027,126.0,0.21,5
11.0,0.057,0.49,0.9962,6.9,25.0,3.43,7.6,0.6299999952316284,156.0,0.3,7
11.4,0.028,0.28,0.99182,6.6,39.0,3.34,1.8,0.46000000834465027,132.0,0.24,5
10.4,0.045,0.2,0.9944,6.2,42.0,3.36,6.6,0.44999998807907104,170.0,0.3,6
9.6,0.067,0.42,0.9958,7.4,39.0,3.3,6.4,0.33000001311302185,212.0,0.19,6
11.0,0.044,0.32,0.99185,6.5,34.0,3.37,2.0,0.6800000071525574,90.0,0.3,7
10.3,0.042,0.29,0.99304,6.3,44.0,3.19,5.5,0.4699999988079071,189.0,0.19,6
11.9,0.036,0.39,0.99,6.5,41.0,3.19,1.9,0.4300000071525574,98.0,0.23,7
9.3,0.037,0.46,0.99601,6.8,49.0,3.17,8.3,0.4699999988079071,173.0,0.26,5
9.7,0.039,0.23,0.99705,6.3,47.0,3.14,14.9,0.3499999940395355,142.0,0.25,6
8.7,0.046,0.31,1.0,6.8,40.0,3.3,18.3,0.4099999964237213,142.0,0.24,5
11.0,0.049,0.26,0.9928,6.0,22.0,3.15,6.8,0.41999998688697815,93.0,0.2,6
9.9,0.044,0.22,0.99286,7.3,43.0,3.14,1.4,0.46000000834465027,176.0,0.34,5
11.0,0.045,0.34,0.99222,6.0,25.0,3.03,7.6,0.3700000047683716,118.0,0.43,6
11.3,0.048,0.3,0.99045,5.3,25.0,3.32,1.2,0.6200000047683716,119.0,0.33,6
12.5,0.039,0.3,0.98995,5.7,30.0,3.48,1.8,0.5199999809265137,105.0,0.26,7
9.3,0.067,0.42,0.99727,6.9,24.0,3.19,12.0,0.3400000035762787,131.0,0.615,5
11.0,0.034,0.36,0.9922,6.4,43.0,3.42,1.8,0.6899999976158142,150.0,0.15,8
11.4,0.032,0.29,0.9908,8.4,4.0,2.91,1.05,0.3199999928474426,55.0,0.29,4
13.2,0.034,0.24,0.98882,6.9,49.0,2.98,2.1,0.4300000071525574,121.0,0.28,7
11.6,0.028,0.37,0.9913,6.7,24.0,3.29,1.6,0.5899999737739563,102.0,0.22,7
12.0,0.02,0.34,0.99212,6.8,38.0,3.18,7.4,0.4399999976158142,133.0,0.39,7
10.5,0.048,0.49,0.9962,7.5,50.0,3.17,9.4,0.5899999737739563,149.0,0.24,7
11.1,0.037,0.31,0.9912,6.1,55.0,3.41,1.3,0.4099999964237213,145.0,0.105,7
11.2,0.043,0.33,0.992,6.5,45.0,3.18,4.8,0.4399999976158142,114.0,0.16,6
9.1,0.045,0.44,0.9957,6.4,47.0,3.24,7.4,0.46000000834465027,182.0,0.21,5
11.4,0.036,0.33,0.99058,6.7,36.0,3.1,1.2,0.7599999904632568,86.0,0.22,6
11.9,0.041,0.36,0.99002,5.7,38.0,3.27,1.8,0.9800000190734863,90.0,0.28,7
13.5,0.033,0.3,0.98894,6.5,39.0,3.22,2.2,0.5299999713897705,107.0,0.37,7
10.0,0.057,0.28,0.99425,6.4,21.0,3.26,7.9,0.36000001430511475,82.0,0.14,6
9.1,0.049,0.54,0.9984,7.3,62.0,3.06,12.9,0.44999998807907104,162.5,0.28,6
10.8,0.089,0.27,0.9923,6.0,40.0,3.49,1.5,0.6200000047683716,143.0,0.18,6
12.3,0.023,0.26,0.9893,5.7,21.0,3.07,2.2,0.5400000214576721,95.0,0.18,6
10.2,0.044,0.15,0.9931,6.6,25.0,3.11,4.6,0.3799999952316284,78.0,0.38,6
9.4,0.046,0.65,0.9946,7.3,28.0,3.33,1.4,0.6200000047683716,157.0,0.18,6
9.7,0.037,0.34,0.9976,8.1,33.0,3.31,8.3,0.6399999856948853,216.0,0.45,5
10.2,0.044,0.74,0.9931,7.0,19.0,3.46,0.8,0.5299999713897705,163.0,0.2,5
10.5,0.033,0.23,0.994,7.4,29.0,3.14,7.0,0.41999998688697815,126.0,0.39,5
9.2,0.053,0.24,0.99373,6.3,20.0,3.11,3.4,0.5199999809265137,119.0,0.18,6
9.9,0.051,0.28,0.9962,6.5,86.0,3.16,12.4,0.5099999904632568,213.0,0.35,6
8.9,0.047,0.2,0.9976,5.8,26.0,3.09,16.05,0.46000000834465027,166.0,0.33,5
11.1,0.054,0.2,0.99324,6.8,25.0,3.12,6.6,0.2800000011920929,65.0,0.73,4
8.7,0.085,0.25,1.00044,7.2,19.0,3.1,18.8,0.5099999904632568,111.0,0.23,5
12.2,0.041,0.49,0.9926,7.1,28.0,3.41,6.5,0.5799999833106995,111.0,0.28,8
9.1,0.049,0.33,1.0,7.3,41.5,3.06,17.85,0.4399999976158142,195.0,0.26,7
12.4,0.027,0.41,0.99063,6.6,14.0,3.27,2.0,0.6299999952316284,79.0,0.33,6
9.1,0.05,0.31,0.99884,7.5,26.0,3.05,13.1,0.5299999713897705,180.0,0.24,6
9.5,0.044,0.74,0.9972,6.5,68.0,3.18,13.3,0.5400000214576721,224.0,0.26,6
9.5,0.061,0.17,0.9925,6.7,14.0,3.07,1.3,0.550000011920929,100.0,0.23,5
9.7,0.035,0.4,0.9947,8.6,17.0,3.14,4.2,0.5299999713897705,109.0,0.23,5
9.6,0.038,0.58,0.9975,6.8,51.0,3.12,14.2,0.47999998927116394,164.0,0.19,6
8.8,0.05,0.48,0.99942,6.7,31.0,2.95,14.8,0.75,195.0,0.21,6
10.1,0.047,0.24,0.995,5.7,60.0,3.65,2.3,0.7200000286102295,189.0,0.21,6
9.8,0.053,0.26,0.99699,7.4,55.0,3.11,11.8,0.6000000238418579,173.0,0.27,5
9.2,0.064,0.27,0.9938,6.2,20.0,3.22,1.5,0.46000000834465027,132.0,0.22,6
10.2,0.045,0.31,0.99546,6.4,55.0,3.02,12.9,0.5899999737739563,161.0,0.31,5
12.0,0.042,0.29,0.992,6.4,24.0,3.23,5.85,0.3199999928474426,99.0,0.125,7
12.0,0.037,0.23,0.99021,5.9,38.0,3.36,1.5,0.49000000953674316,93.0,0.2,6
10.4,0.046,0.22,0.9929,6.3,31.0,3.39,1.8,0.5400000214576721,140.0,0.495,6
10.6,0.042,0.35,0.99642,6.1,55.0,3.24,15.8,0.3700000047683716,158.0,0.15,5
8.8,0.05,0.25,1.0001,6.5,44.0,3.3,17.1,0.3700000047683716,138.0,0.22,5
12.2,0.035,0.48,0.99121,6.3,35.0,3.49,1.8,0.7400000095367432,96.0,0.48,6
10.6,0.049,0.48,0.9931,7.7,36.0,3.17,2.3,0.6399999856948853,178.0,0.29,6
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,13.2,0.47999998927116394,178.0,0.25,6
9.2,0.04,0.18,0.99736,6.4,21.0,3.14,15.0,0.5,116.0,0.29,5
11.3,0.045,0.24,0.9922,6.6,36.0,3.15,3.9,0.6399999856948853,138.0,0.23,7
12.0,0.037,0.31,0.991,7.1,15.0,3.14,1.6,0.5,103.0,0.17,6
11.6,0.031,0.28,0.9948,6.9,34.0,3.1,13.8,0.3700000047683716,137.0,0.37,6
12.6,0.032,0.32,0.98956,5.0,58.0,3.45,4.5,0.3100000023841858,178.0,0.27,7
9.5,0.168,0.4,0.99782,7.9,19.0,3.06,10.1,0.6200000047683716,184.0,0.46,5
10.9,0.033,0.3,0.99225,5.9,28.0,3.39,2.0,0.6899999976158142,92.0,0.24,7
10.4,0.044,0.29,0.99232,6.8,15.0,3.23,2.0,0.6399999856948853,96.0,0.24,8
11.4,0.031,0.3,0.9917,7.1,13.0,3.19,2.0,0.49000000953674316,128.0,0.26,5
9.8,0.051,0.24,0.99588,6.5,56.0,3.08,11.5,0.5600000023841858,171.0,0.46,6
9.4,0.054,0.3,0.994,6.9,23.0,2.99,4.1,0.3799999952316284,116.0,0.25,6
10.4,0.042,0.33,0.99695,6.5,25.0,3.35,13.8,0.5600000023841858,139.0,0.23,6
9.2,0.037,0.47,0.99822,7.6,42.0,3.04,13.3,0.5,116.0,0.35,5
10.2,0.036,0.22,0.9926,7.6,19.0,3.03,2.8,0.28999999165534973,113.0,0.39,5
10.6,0.039,0.28,0.99539,6.4,19.0,3.2,12.6,0.4300000071525574,124.0,0.35,6
9.4,0.053,0.53,0.9963,6.8,37.0,3.07,10.1,0.4000000059604645,151.0,0.35,5
11.8,0.023,0.38,0.99112,7.5,42.0,3.28,1.1,0.5299999713897705,104.0,0.13,6
11.0,0.036,0.36,0.9939,7.5,45.0,3.03,7.0,0.33000001311302185,164.0,0.27,5
11.2,0.025,0.33,0.9915,7.4,27.0,3.21,1.4,0.33000001311302185,55.0,0.36,6
9.1,0.11,0.47,0.9932,5.9,14.0,3.09,2.2,0.5,138.0,0.35,5
9.2,0.047,0.24,0.99604,6.4,41.0,3.11,7.2,0.6000000238418579,151.0,0.38,5
9.3,0.045,0.27,0.9972,5.8,55.0,3.28,12.3,0.41999998688697815,170.0,0.27,6
10.5,0.06,0.31,0.9963,7.3,34.0,3.72,1.7,0.6899999976158142,110.0,0.205,6
12.7,0.023,0.37,0.9902,6.8,19.0,3.14,3.4,0.5299999713897705,87.0,0.32,6
10.6,0.028,0.39,0.99156,5.3,40.0,3.57,1.0,0.5899999737739563,101.0,0.16,6
11.1,0.03,0.25,0.9912,6.2,35.0,3.3,1.4,0.4399999976158142,105.0,0.25,7
9.6,0.049,0.3,0.9953,8.3,21.0,3.09,2.1,0.5,153.0,0.23,6
12.7,0.026,0.48,0.99144,6.5,18.0,3.22,8.0,0.7900000214576721,88.0,0.32,4
10.0,0.038,0.08,0.9922,6.7,58.0,3.18,1.3,0.46000000834465027,147.0,0.31,5
11.2,0.037,0.24,0.99174,6.2,45.0,3.23,4.8,0.4300000071525574,138.0,0.39,7
10.7,0.051,0.23,0.9943,6.5,20.0,3.03,8.5,0.41999998688697815,138.0,0.32,5
10.3,0.074,0.38,0.99132,4.8,47.0,3.31,1.2,0.4000000059604645,130.0,0.225,6
8.9,0.057,0.39,0.99851,6.6,51.0,3.26,11.9,0.5099999904632568,221.0,0.39,6
11.5,0.028,0.28,0.99203,7.2,13.0,3.17,1.6,1.059999942779541,168.0,0.2,6
9.5,0.054,0.26,0.99538,6.4,47.0,3.12,8.2,0.5,182.0,0.24,5
11.2,0.04,0.26,0.99194,7.3,32.0,3.27,1.5,0.47999998927116394,172.0,0.22,6
8.6,0.041,0.69,0.9977,7.3,58.0,3.06,10.2,0.44999998807907104,160.0,0.31,5
11.0,0.036,0.32,0.99111,5.7,7.0,3.26,1.2,0.47999998927116394,89.0,0.16,5
13.0,0.03,0.49,0.98926,6.7,28.0,3.13,2.9,0.4000000059604645,122.0,0.48,6
10.1,0.076,0.4,0.99204,5.0,42.0,3.32,1.2,0.4699999988079071,124.0,0.27,6
9.0,0.076,0.27,0.9967,6.8,47.0,3.05,10.7,0.3799999952316284,154.0,0.25,5
10.1,0.046,0.74,0.9978,6.4,54.0,3.58,11.9,0.6800000071525574,168.0,0.18,5
12.2,0.034,0.36,0.99354,8.0,8.0,3.05,11.0,0.4099999964237213,70.0,0.3,6
8.7,0.044,0.62,0.9975,7.1,52.0,3.12,11.8,0.46000000834465027,152.0,0.44,6
10.6,0.033,0.62,0.99472,7.3,48.0,3.14,7.1,0.6200000047683716,185.0,0.36,6
10.5,0.042,0.32,0.99456,6.9,30.0,3.4,7.9,0.38999998569488525,130.0,0.19,6
11.4,0.039,0.31,0.99376,6.9,37.0,3.32,7.0,0.49000000953674316,175.0,0.26,6
